Length,radius,lrratio,TDL,Fratio,intercept,AvgCurv,pade_12,pade_22,pade_31,pade_32,pade_13,pade_23,-22/inter,pade_22/2,pade222-inter,pcterr,pade_22/2_adj,adj22/inter,adj22_pcterr,test,ln(lr(x-12.5))
0.108,0.003,36,0.004190315,15,17.33212572,12.93307068,-27.95433336,-27.43228536,299.0151689,-27.47280893,-29.06347076,-26.36201481,1.582742117,13.71614268,-3.615983044,20.86289415,13.86699402,0.800074627,19.99253734,12.23458281,1.280933845
0.108,0.003,36,0.004190315,15,17.33212572,12.93307068,-27.95433336,-27.43228536,299.0151689,-27.47280893,-29.06347076,-26.36201481,1.582742117,13.71614268,-3.615983044,20.86289415,13.86699402,0.800074627,19.99253734,12.23458281,1.280933845
0.108,0.004,27,0.001368521,5,3.421076625,3.167873156,-6.498373769,-6.457716905,241.4369476,-6.458675764,-6.577743153,-6.375769873,1.887627087,3.228858452,-0.192218173,5.618645645,3.265808525,0.954614258,4.538574178,3.109148882,0.993251773
0.108,0.004,27,0.001368552,5,3.420755727,3.167943842,-6.498522447,-6.457863757,241.436766,-6.458822681,-6.577895467,-6.37591303,1.887847093,3.228931878,-0.191823849,5.607645331,3.265882775,0.954725516,4.527448441,3.109216981,0.993251773
0.108,0.004,27,0.001368552,5,3.420755727,3.167943842,-6.498522447,-6.457863757,241.436766,-6.458822681,-6.577895467,-6.37591303,1.887847093,3.228931878,-0.191823849,5.607645331,3.265882775,0.954725516,4.527448441,3.109216981,0.993251773
0.108,0.004,27,0.001985044,7,5.117106549,4.595008906,-9.534169034,-9.448131228,237.7479288,-9.451120147,-9.70523465,-9.274090398,1.846381571,4.724065614,-0.393040934,7.680921448,4.777661798,0.933664709,6.633529071,4.472816082,0.993251773
0.108,0.004,27,0.001985044,7,5.117106549,4.595008906,-9.534169034,-9.448131228,237.7479288,-9.451120147,-9.70523465,-9.274090398,1.846381571,4.724065614,-0.393040934,7.680921448,4.777661798,0.933664709,6.633529071,4.472816082,0.993251773
0.108,0.004,27,0.00198562,7,5.11422328,4.596342727,-9.537038374,-9.450950144,237.7444582,-9.453941726,-9.708207185,-9.276806722,1.847973705,4.725475072,-0.388748208,7.601314738,4.779086814,0.934469723,6.553027664,4.474080212,0.993251773
0.108,0.004,27,0.002651377,9,7.017107598,6.137445954,-12.89275213,-12.73828707,233.7052332,-12.74557638,-13.2060424,-12.4245886,1.815318761,6.369143536,-0.647964062,9.234061935,6.440730706,0.917861187,8.213881346,5.922014107,0.993251773
0.108,0.004,27,0.002651456,9,7.016498534,6.137628816,-12.89315513,-12.73868076,233.7047504,-12.74597074,-13.20646505,-12.42496321,1.815532448,6.36934038,-0.647158154,9.223377598,6.440929682,0.917969219,8.203078054,5.922184433,0.993251773
0.108,0.004,27,0.002651456,9,7.016498534,6.137628816,-12.89315513,-12.73868076,233.7047504,-12.74597074,-13.20646505,-12.42496321,1.815532448,6.36934038,-0.647158154,9.223377598,6.440929682,0.917969219,8.203078054,5.922184433,0.993251773
0.108,0.004,27,0.003372304,11,9.190336259,7.806260195,-16.61894935,-16.36734211,229.2627676,-16.38272691,-17.14044172,-15.85412156,1.780929625,8.183671054,-1.006665205,10.95351875,8.274723273,0.9003722,9.962780038,7.46212526,0.993251773
0.108,0.004,27,0.003372304,11,9.190336259,7.806260195,-16.61894935,-16.36734211,229.2627676,-16.38272691,-17.14044172,-15.85412156,1.780929625,8.183671054,-1.006665205,10.95351875,8.274723273,0.9003722,9.962780038,7.46212526,0.993251773
0.108,0.004,27,0.00337249,11,9.190308552,7.806689719,-16.61992094,-16.36828556,229.2616147,-16.38367301,-17.14147454,-15.85500704,1.781037652,8.184142781,-1.006165771,10.94811742,8.275200009,0.900426788,9.957321208,7.462518025,0.993251773
0.108,0.004,27,0.004164748,13,11.71091056,9.640621165,-20.82795254,-20.44127499,224.2925061,-20.47108723,-21.6488457,-19.64865962,1.745489805,10.22063749,-1.490273064,12.72550975,10.3330857,0.882346906,11.76530939,9.122900868,0.993251773
0.108,0.004,27,0.004164748,13,11.71091056,9.640621165,-20.82795254,-20.44127499,224.2925061,-20.47108723,-21.6488457,-19.64865962,1.745489805,10.22063749,-1.490273064,12.72550975,10.3330857,0.882346906,11.76530939,9.122900868,0.993251773
0.108,0.004,27,0.004165187,13,11.71175087,9.641636571,-20.83031572,-20.44355508,224.2897285,-20.47337722,-21.65139622,-19.6507672,1.745559251,10.22177754,-1.489973333,12.72203746,10.33423759,0.882381951,11.76180487,9.123811116,0.993251773
0.108,0.004,27,0.005056915,15,14.72505257,11.70582125,-25.71176164,-25.13673185,218.58009,-25.19186201,-26.96618903,-23.95133756,1.70707247,12.56836593,-2.15668664,14.64637651,12.70490263,0.862808643,13.71913568,10.95406329,0.993251773
0.108,0.004,27,0.005056161,15,14.72115925,11.704076,-25.70756851,-25.13271439,218.5849722,-25.18781836,-26.96158373,-23.94768795,1.707251036,12.56635719,-2.154802059,14.6374482,12.70287354,0.862898996,13.71010042,10.9525326,0.993251773
0.108,0.004,27,0.005056161,15,14.72115925,11.704076,-25.70756851,-25.13271439,218.5849722,-25.18781836,-26.96158373,-23.94768795,1.707251036,12.56635719,-2.154802059,14.6374482,12.70287354,0.862898996,13.71010042,10.9525326,0.993251773
0.108,0.005,21.6,0.001684271,5,3.314338537,3.11902067,-6.435689482,-6.386277447,191.5362756,-6.387722975,-6.533058455,-6.28650082,1.926863347,3.193138723,-0.121199813,3.656832638,3.22951898,0.9744083,2.559169962,3.048265368,0.770108222
0.108,0.005,21.6,0.001684894,5,3.311808983,3.120174784,-6.438145165,-6.388696265,191.5332924,-6.39014343,-6.535588585,-6.288844838,1.929065444,3.194348133,-0.11746085,3.546727799,3.230741851,0.975521797,2.447820257,3.049367902,0.770108222
0.108,0.005,21.6,0.001684894,5,3.311808983,3.120174784,-6.438145165,-6.388696265,191.5332924,-6.39014343,-6.535588585,-6.288844838,1.929065444,3.194348133,-0.11746085,3.546727799,3.230741851,0.975521797,2.447820257,3.049367902,0.770108222
0.108,0.005,21.6,0.002425371,7,4.913613377,4.491427048,-9.395581102,-9.29239935,187.9604065,-9.296827956,-9.603446606,-9.083133748,1.891153951,4.646199675,-0.267413702,5.442302466,4.69858768,0.956238784,4.376121611,4.346633469,0.770108222
0.108,0.005,21.6,0.002426824,7,4.907855782,4.494119206,-9.401466032,-9.298159127,187.953335,-9.302595926,-9.609592711,-9.088637881,1.894546119,4.649079564,-0.258776219,5.272694026,4.70149897,0.957953774,4.204622576,4.349155732,0.770108222
0.108,0.005,21.6,0.002426824,7,4.907855782,4.494119206,-9.401466032,-9.298159127,187.953335,-9.302595926,-9.609592711,-9.088637881,1.894546119,4.649079564,-0.258776219,5.272694026,4.70149897,0.957953774,4.204622576,4.349155732,0.770108222
0.108,0.005,21.6,0.003218936,9,6.662261964,5.960992085,-12.65448486,-12.47135968,184.0657828,-12.48200545,-13.03228866,-12.09817679,1.871940754,6.235679842,-0.426582122,6.402962296,6.305208854,0.946406624,5.359337592,5.709483775,0.770108222
0.108,0.005,21.6,0.003219431,9,6.660070097,5.961908346,-12.65654604,-12.4733637,184.0633325,-12.48401457,-13.03447341,-12.10006319,1.872857721,6.236681851,-0.423388246,6.357113959,6.30622155,0.946870147,5.312985325,5.710324887,0.770108222
0.108,0.005,21.6,0.003219431,9,6.660070097,5.961908346,-12.65654604,-12.4733637,184.0633325,-12.48401457,-13.03447341,-12.10006319,1.872857721,6.236681851,-0.423388246,6.357113959,6.30622155,0.946870147,5.312985325,5.710324887,0.770108222
0.108,0.005,21.6,0.004064514,11,8.624399557,7.526876933,-16.23114166,-15.93679471,179.8363893,-15.95888368,-16.85412416,-15.33381784,1.847872957,7.968397356,-0.656002201,7.60635215,8.056190848,0.934116143,6.588385716,7.131716128,0.770108222
0.108,0.005,21.6,0.004065147,11,8.620936575,7.528050011,-16.23386202,-15.93942152,179.8331887,-15.96152132,-16.8570545,-15.33625061,1.848919938,7.969710759,-0.651225816,7.5540031,8.057517934,0.93464531,6.53546904,7.132770335,0.770108222
0.108,0.005,21.6,0.004065147,11,8.620936575,7.528050011,-16.23386202,-15.93942152,179.8331887,-15.96152132,-16.8570545,-15.33625061,1.848919938,7.969710759,-0.651225816,7.5540031,8.057517934,0.93464531,6.53546904,7.132770335,0.770108222
0.108,0.005,21.6,0.004977283,13,10.83652732,9.217191551,-20.21560481,-19.77029939,175.1721545,-19.81222989,-21.18467266,-18.8527943,1.824412822,9.885149693,-0.951377623,8.779358883,9.992659015,0.922127424,7.787257639,8.633790127,0.770108222
0.108,0.005,21.6,0.004977283,13,10.83652732,9.217191551,-20.21560481,-19.77029939,175.1721545,-19.81222989,-21.18467266,-18.8527943,1.824412822,9.885149693,-0.951377623,8.779358883,9.992659015,0.922127424,7.787257639,8.633790127,0.770108222
0.108,0.005,21.6,0.004977842,13,10.83676235,9.218225051,-20.21808093,-19.77267323,175.1692697,-19.81461869,-21.18738792,-18.85495412,1.824592308,9.886336613,-0.950425738,8.770384611,9.99385799,0.922218064,7.778193646,8.634698311,0.770108222
0.108,0.005,21.6,0.005976242,15,13.3905698,11.06711562,-24.72734358,-24.07906549,169.9402496,-24.15438631,-26.18214701,-22.73465153,1.79821067,12.03953275,-1.351037052,10.08946649,12.16861958,0.908745465,9.125453465,10.24004106,0.770108222
0.108,0.005,21.6,0.005975893,15,13.38573026,11.06646764,-24.72573509,-24.07753514,169.9421068,-24.15284174,-26.18034744,-22.73328631,1.798746476,12.03876757,-1.346962696,10.06267622,12.16784685,0.909016289,9.098371126,10.2394851,0.770108222
0.108,0.005,21.6,0.005975893,15,13.38573026,11.06646764,-24.72573509,-24.07753514,169.9421068,-24.15284174,-26.18034744,-22.73328631,1.798746476,12.03876757,-1.346962696,10.06267622,12.16784685,0.909016289,9.098371126,10.2394851,0.770108222
0.108,0.006,18,0.001995806,5,3.259803494,3.07994774,-6.39184776,-6.33385969,158.2780608,-6.335885642,-6.507180144,-6.21655159,1.943018866,3.166929845,-0.092873649,2.849056677,3.202854355,0.982529886,1.7470114,2.997615968,0.587786665
0.108,0.006,18,0.001996103,5,3.258810706,3.080405411,-6.392832691,-6.334827224,158.2768701,-6.3368541,-6.508200696,-6.217483725,1.9439077,3.167413612,-0.091397094,2.804615018,3.203343461,0.982979298,1.702070196,2.998049605,0.587786665
0.108,0.006,18,0.001996103,5,3.258810706,3.080405411,-6.392832691,-6.334827224,158.2768701,-6.3368541,-6.508200696,-6.217483725,1.9439077,3.167413612,-0.091397094,2.804615018,3.203343461,0.982979298,1.702070196,2.998049605,0.587786665
0.108,0.006,18,0.002870159,7,4.769493818,4.429258255,-9.342210841,-9.221287258,154.7336704,-9.227499276,-9.589085463,-8.975383453,1.933389079,4.610643629,-0.158850189,3.330546071,4.662306497,0.977526479,2.247352125,4.261604289,0.587786665
0.108,0.006,18,0.002870604,7,4.767981434,4.429943677,-9.343733442,-9.22277192,154.7318523,-9.228986919,-9.590688813,-8.976790303,1.934313723,4.61138596,-0.156595474,3.284313834,4.663056823,0.977993914,2.200608627,4.262239128,0.587786665
0.108,0.006,18,0.002870604,7,4.767981434,4.429943677,-9.343733442,-9.22277192,154.7318523,-9.228986919,-9.590688813,-8.976790303,1.934313723,4.61138596,-0.156595474,3.284313834,4.663056823,0.977993914,2.200608627,4.262239128,0.587786665
0.108,0.006,18,0.003788228,9,6.433015077,5.846030979,-12.54210407,-12.32959354,150.9355813,-12.34434956,-12.98813095,-11.89500857,1.916611945,6.164796771,-0.268218307,4.169402738,6.232984876,0.968905684,3.109431565,5.558609568,0.587786665
0.108,0.006,18,0.00378886,9,6.430474954,5.847006736,-12.54434453,-12.33176176,150.9329372,-12.3465255,-12.99053155,-11.89702737,1.917706212,6.165880881,-0.264594073,4.114689419,6.234080368,0.969458774,3.054122555,5.559492517,0.587786665
0.108,0.006,18,0.00378886,9,6.430474954,5.847006736,-12.54434453,-12.33176176,150.9329372,-12.3465255,-12.99053155,-11.89702737,1.917706212,6.165880881,-0.264594073,4.114689419,6.234080368,0.969458774,3.054122555,5.559492517,0.587786665
0.108,0.006,18,0.004762097,11,8.257360028,7.348914431,-16.05377426,-15.71478791,146.8143427,-15.74515104,-16.78663405,-15.01730226,1.903124953,7.857393956,-0.399966072,4.84375237,7.943111693,0.961943244,3.80567558,6.902245888,0.587786665
0.108,0.006,18,0.004762391,11,8.255290506,7.349368738,-16.0548544,-15.71582517,146.8130818,-15.74619425,-16.78781347,-15.01824998,1.903727695,7.857912583,-0.397377923,4.813615254,7.94363562,0.96224786,3.775214039,6.902647205,0.587786665
0.108,0.006,18,0.004762391,11,8.255290506,7.349368738,-16.0548544,-15.71582517,146.8130818,-15.74619425,-16.78781347,-15.01824998,1.903727695,7.857912583,-0.397377923,4.813615254,7.94363562,0.96224786,3.775214039,6.902647205,0.587786665
0.108,0.006,18,0.005799297,13,10.28514412,8.949532219,-19.93040053,-19.42256651,142.3115151,-19.47954392,-21.06382004,-18.37063374,1.888409758,9.711283254,-0.573860862,5.579512117,9.815670597,0.954354211,4.564578902,8.298592363,0.587786665
0.108,0.006,18,0.005799297,13,10.28514412,8.949532219,-19.93040053,-19.42256651,142.3115151,-19.47954392,-21.06382004,-18.37063374,1.888409758,9.711283254,-0.573860862,5.579512117,9.815670597,0.954354211,4.564578902,8.298592363,0.587786665
0.108,0.006,18,0.005800887,13,10.28230085,8.95198596,-19.93645367,-19.42833323,142.3045168,-19.48536091,-21.07056808,-18.3757962,1.889492781,9.714166617,-0.568134234,5.52536093,9.818582581,0.954901313,4.509868719,8.300706429,0.587786665
0.108,0.006,18,0.006918137,15,12.57056439,10.6761374,-24.27501403,-23.54432922,137.3099368,-23.64522936,-25.96345472,-22.01945195,1.872973121,11.77216461,-0.798399782,6.351343959,11.89669108,0.946392756,5.360724424,9.766814842,0.587786665
0.108,0.006,18,0.006917448,15,12.56764842,10.67507339,-24.27228354,-23.54174935,137.3130683,-23.64261667,-25.96033983,-22.01719352,1.873202413,11.77087467,-0.796773746,6.339879343,11.89538873,0.946508713,5.349128712,9.765921787,0.587786665
0.108,0.006,18,0.006917448,15,12.56764842,10.67507339,-24.27228354,-23.54174935,137.3130683,-23.64261667,-25.96033983,-22.01719352,1.873202413,11.77087467,-0.796773746,6.339879343,11.89538873,0.946508713,5.349128712,9.765921787,0.587786665
0.108,0.007,15.42857143,0.002311414,5,3.211441373,3.057425523,-6.382315129,-6.315449108,134.5012261,-6.31817629,-6.51656263,-6.179928358,1.966546598,3.157724554,-0.05371682,1.672670096,3.193386365,0.994377911,0.562208869,2.96330195,0.433635985
0.108,0.007,15.42857143,0.002311503,5,3.211325691,3.057543543,-6.382572044,-6.315700805,134.500917,-6.318428311,-6.516830381,-6.180169405,1.966695817,3.157850402,-0.053475289,1.665209135,3.19351359,0.99445335,0.554665038,2.963412853,0.433635985
0.108,0.007,15.42857143,0.002311503,5,3.211325691,3.057543543,-6.382572044,-6.315700805,134.500917,-6.318428311,-6.516830381,-6.180169405,1.966695817,3.157850402,-0.053475289,1.665209135,3.19351359,0.99445335,0.554665038,2.963412853,0.433635985
0.108,0.007,15.42857143,0.003312444,7,4.677850509,4.381539927,-9.317629297,-9.178991936,130.9939317,-9.187305682,-9.604457346,-8.896307412,1.962224299,4.589495968,-0.088354541,1.888785045,4.64060225,0.992037313,0.796268694,4.191612504,0.433635985
0.108,0.007,15.42857143,0.003312974,7,4.67634057,4.382240767,-9.319211202,-9.180528785,130.9920541,-9.188846677,-9.60613705,-8.897751473,1.963186523,4.590264393,-0.086076177,1.840673834,4.641378849,0.992523701,0.747629913,4.192254336,0.433635985
0.108,0.007,15.42857143,0.003312974,7,4.67634057,4.382240767,-9.319211202,-9.180528785,130.9920541,-9.188846677,-9.60613705,-8.897751473,1.963186523,4.590264393,-0.086076177,1.840673834,4.641378849,0.992523701,0.747629913,4.192254336,0.433635985
0.108,0.007,15.42857143,0.004361805,9,6.266262642,5.769583766,-12.510462,-12.26763838,127.2284554,-12.28734819,-13.02905901,-11.76927944,1.957728088,6.13381919,-0.132443452,2.113595607,6.201115615,0.989603528,1.039647245,5.446181315,0.433635985
0.108,0.007,15.42857143,0.004362567,9,6.263938629,5.770590913,-12.51282256,-12.26991238,127.2256883,-12.28963305,-13.03161647,-11.77137337,1.958817463,6.134956188,-0.128982441,2.059126833,6.20226436,0.990154075,0.98459248,5.447079765,0.433635985
0.108,0.007,15.42857143,0.004362567,9,6.263938629,5.770590913,-12.51282256,-12.26991238,127.2256883,-12.28963305,-13.03161647,-11.77137337,1.958817463,6.134956188,-0.128982441,2.059126833,6.20226436,0.990154075,0.98459248,5.447079765,0.433635985
0.108,0.007,15.42857143,0.005463205,11,8.001319887,7.226461688,-15.99303946,-15.60801044,123.1694701,-15.6483328,-16.84352109,-14.81220594,1.950679471,7.804005221,-0.197314666,2.466026466,7.88829467,0.985874178,1.412582156,6.728511209,0.433635985
0.108,0.007,15.42857143,0.005463205,11,8.001319887,7.226461688,-15.99303946,-15.60801044,123.1694701,-15.6483328,-16.84352109,-14.81220594,1.950679471,7.804005221,-0.197314666,2.466026466,7.88829467,0.985874178,1.412582156,6.728511209,0.433635985
0.108,0.007,15.42857143,0.005464061,11,7.999884112,7.227593782,-15.9957991,-15.61064621,123.1662707,-15.6509888,-16.84657671,-14.81458127,1.951359044,7.805323107,-0.194561006,2.432047803,7.88962576,0.986217506,1.378249365,6.729494443,0.433635985
0.108,0.007,15.42857143,0.006628742,13,9.903819748,8.768177201,-19.82978492,-19.25642729,118.7427956,-19.33167313,-21.14277557,-18.06221093,1.944343473,9.628213645,-0.275606103,2.782826328,9.730485664,0.982498259,1.750174064,8.049186724,0.433635985
0.108,0.007,15.42857143,0.006628742,13,9.903819748,8.768177201,-19.82978492,-19.25642729,118.7427956,-19.33167313,-21.14277557,-18.06221093,1.944343473,9.628213645,-0.275606103,2.782826328,9.730485664,0.982498259,1.750174064,8.049186724,0.433635985
0.108,0.007,15.42857143,0.006629381,13,9.904461309,8.769022856,-19.8319331,-19.25846125,118.7403278,-19.3337307,-21.14521146,-18.06400187,1.944422887,9.629230627,-0.275230682,2.778855646,9.73151251,0.982538293,1.746170683,8.049901268,0.433635985
0.108,0.007,15.42857143,0.007872843,15,12.01665069,10.41381413,-24.10291668,-23.28409457,113.8513275,-23.41634223,-26.05260912,-21.56405417,1.937652611,11.64204729,-0.3746034,3.117369468,11.76351401,0.978934507,2.106549305,9.420005815,0.433635985
0.108,0.007,15.42857143,0.007872157,15,12.013651,10.41290558,-24.10050563,-23.28183201,113.8540794,-23.41404151,-26.04980224,-21.56211173,1.93794809,11.64091601,-0.372734996,3.102595505,11.76237214,0.979083888,2.091611161,9.419259634,0.433635985
0.108,0.007,15.42857143,0.007872157,15,12.013651,10.41290558,-24.10050563,-23.28183201,113.8540794,-23.41404151,-26.04980224,-21.56211173,1.93794809,11.64091601,-0.372734996,3.102595505,11.76237214,0.979083888,2.091611161,9.419259634,0.433635985
0.108,0.008,13.5,0.002626832,5,3.177562893,3.040315014,-6.383796288,-6.308004723,116.6628562,-6.311546048,-6.537405862,-6.15410456,1.98517069,3.154002361,-0.023560532,0.741465483,3.189464596,1.003745544,-0.37455442,2.93453834,0.300104592
0.108,0.008,13.5,0.002628802,5,3.172490263,3.042595033,-6.388816878,-6.312910175,116.6568433,-6.316459718,-6.542668884,-6.158774395,1.989891111,3.156455088,-0.016035176,0.505444438,3.191943916,1.006131982,-0.613198191,2.936663335,0.300104592
0.108,0.008,13.5,0.002628802,5,3.172490263,3.042595033,-6.388816878,-6.312910175,116.6568433,-6.316459718,-6.542668884,-6.158774395,1.989891111,3.156455088,-0.016035176,0.505444438,3.191943916,1.006131982,-0.613198191,2.936663335,0.300104592
0.108,0.008,13.5,0.003757557,7,4.606030973,4.349024155,-9.325113643,-9.16834731,113.1666039,-9.179135832,-9.653836834,-8.847820399,1.990509261,4.584173655,-0.021857318,0.474536939,4.634900673,1.006267804,-0.6267804,4.13682198,0.300104592
0.108,0.008,13.5,0.003757557,7,4.606030973,4.349024155,-9.325113643,-9.16834731,113.1666039,-9.179135832,-9.653836834,-8.847820399,1.990509261,4.584173655,-0.021857318,0.474536939,4.634900673,1.006267804,-0.6267804,4.13682198,0.300104592
0.108,0.008,13.5,0.003758194,7,4.604432823,4.349761585,-9.32680501,-9.16998455,113.1646076,-9.180778808,-9.655648037,-8.849345706,1.991555725,4.584992275,-0.019440548,0.422213731,4.635727894,1.006796727,-0.67967267,4.137489783,0.300104592
0.108,0.008,13.5,0.004935548,9,6.14759551,5.712439658,-12.51910798,-12.24555081,109.4222598,-12.27106458,-13.11365964,-11.68206572,1.991925264,6.122775406,-0.024820104,0.403736777,6.189405302,1.006800999,-0.680099921,5.353649161,0.300104592
0.108,0.008,13.5,0.004936182,9,6.145572423,5.713173273,-12.52086301,-12.24723389,109.4202152,-12.27275808,-13.11558258,-11.6835983,1.992854863,6.123616945,-0.021955478,0.357256841,6.190255398,1.007270759,-0.727075886,5.354294475,0.300104592
